trabalhoCompletoEmCongresso	Raquel Aparecida de Freitas Mini	2005		TreeDC: Um Algoritmo de Coleta de dados Ciente da Energia para Redes de Sensores Sem Fio	Concurso de Trabalhos de Iniciação Científica (CTIC/SBC)	GUIDONI, Daniel Ludovico ; MACHADO, Max Do Val ; MINI, Raquel Aparecida de Freitas	Qualis nao identificado	Concurso de Trabalhos de Iniciação Científica (CTIC/SBC)
trabalhoCompletoEmCongresso	Raquel Aparecida de Freitas Mini	2004		The Best Energy Map of a Wireless Sensor Network	22º Simpósio Brasileiro de Redes de Computadores (SBRC)	MINI, Raquel Aparecida de Freitas; LOUREIRO, Antonio Alfredo Ferreira ; NATH, Badri	B2	SBRC
trabalhoCompletoEmCongresso	Raquel Aparecida de Freitas Mini	2004		A More Realistic Energy Dissipation Model for Sensor Nodes	22º Simpósio Brasileiro de Redes de Computadores (SBRC)	MINI, Raquel Aparecida de Freitas; LOUREIRO, Antonio Alfredo Ferreira ; NATH, Badri	B2	SBRC
trabalhoCompletoEmCongresso	Raquel Aparecida de Freitas Mini	2004		Energy Map Construction for Wireless Sensor Network under a Finite Energy Budget	The Seventh ACM/IEEE International Symposium on Modeling	MINI, Raquel Aparecida de Freitas; LOUREIRO, Antonio Alfredo Ferreira ; NATH, Badri	Qualis nao identificado	The Seventh ACM/IEEE International Symposium on Modeling
trabalhoCompletoEmCongresso	Raquel Aparecida de Freitas Mini	2004		Dynamic Power Management in Wireless Sensor Networks: An Application-driven Approach	VI Workshop de Comunicação sem Fio e Computação Móvel (WCSF)	PASSOS, Rodrigo ; COELHO, Claudionor ; LOUREIRO, Antonio Alfredo Ferreira ; MINI, Raquel Aparecida de Freitas	Qualis nao identificado	VI Workshop de Comunicação sem Fio e Computação Móvel (WCSF)
trabalhoCompletoEmCongresso	Raquel Aparecida de Freitas Mini	2004		Um Modelo de Amostragem para a Construção do Mapa de Energia	VI Workshop de Comunicação sem Fio e Computação Móvel (WCSF)	MACHADO, Max Do Val ; MINI, Raquel Aparecida de Freitas ; LOUREIRO, Antonio Alfredo Ferreira	Qualis nao identificado	VI Workshop de Comunicação sem Fio e Computação Móvel (WCSF)
trabalhoCompletoEmCongresso	Raquel Aparecida de Freitas Mini	2003		Prediction-based Approaches to Construct the Energy Map for Wireless Sensor Networks	21º Simpósio Brasileiro de Redes de Computadores (SBRC)	MINI, Raquel Aparecida de Freitas; NATH, Badri ; LOUREIRO, Antonio Alfredo Ferreira	B2	SBRC
trabalhoCompletoEmCongresso	Raquel Aparecida de Freitas Mini	2003		Prediction-based Energy Map for Wireless Sensor Networks	8th International Conference on Personal Wireless Communications (PWC). Lecture Notes in Computer Science	MINI, Raquel Aparecida de Freitas; LOUREIRO, Antonio Alfredo Ferreira ; NATH, Badri	B1	PWC
trabalhoCompletoEmCongresso	Raquel Aparecida de Freitas Mini	2002		Avaliação de Classes de Nodos em Algoritmos de Roteamento para Redes Móveis Ad Hoc	Workshop de Comunicação sem Fio e Computação Móvel (WCSF)	MACHADO, Max Do Val ; TEIXEIRA, Gustavo Gomes ; LOUREIRO, Antonio Alfredo Ferreira ; MINI, Raquel Aparecida de Freitas	Qualis nao identificado	Workshop de Comunicação sem Fio e Computação Móvel (WCSF)
trabalhoCompletoEmCongresso	Raquel Aparecida de Freitas Mini	2002		A Probabilistic Approach to Predict the Energy Consumption in Wireless Sensor Networks	Workshop de Comunicação sem Fio e Computação Móvel (WCSF)	MINI, Raquel Aparecida de Freitas; NATH, Badri ; LOUREIRO, Antonio Alfredo Ferreira	Qualis nao identificado	Workshop de Comunicação sem Fio e Computação Móvel (WCSF)
resumoExpandidoEmCongresso	Raquel Aparecida de Freitas Mini	2013	A Base Station Congestion-Dependent Princing Scheme for Cellular Data Network	Student Workshop of 9th International Conference on emerging Networking EXperiments and Technologies, 2013, Santa Barbara, CA - EUA. Student Workshop at ACM CoNEXT 2013	DAMASCENO, A. G. M. ; Mini, Raquel A. F. ; MARQUES-NETO, H. T.	Qualis nao identificado	Student Workshop of 9th International Conference on emerging Networking EXperiments and Technologies, 2013, Santa Barbara, CA - EUA. Student Workshop at ACM CoNEXT 2013
